0,1,2,3,4,5,6,7,8,9,10,11,12,13
"S.
No",State/UT,Offences affecting the Human Body,,,,,,,,,,,
,,Murder (Sec.302 IPC),,,"Culpable Homicide not
amounting to Murder
(Sec.304 IPC)",,,Causing Death by Negligence,,,,,
,,,,,,,,"Causing Death by Negligence
(Sec.304-A IPC) (Total)",,,,,
24 Tamil Nadu 0 0 0.0 197 0 0.3 4 4 0.0,,,,,,,,,,,,,
25 Telangana 0 0 0.0 0 0 0.0 10 16 0.0,,,,,,,,,,,,,
26 Tripura 0 0 0.0 1 0 0.0 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 9 9 0.0 79 0 0.0 171 171 0.1,,,,,,,,,,,,,
28 Uttarakhand 2 2 0.0 1 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 0 0 0.0 1614 0 1.7 16 16 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 37 46 0.0 3442 0 0.3 244 250 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 2 0 0.2 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 1 1 0.0 3 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 5 0 0.3 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 1 1 0.0 10 0 0.0 0 0 0.0
TOTAL ALL INDIA 38 47 0.0 3452 0 0.3 244 250 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Property,,,,,,,,,,,
,,"Criminal Breach of Trust
(Sec.406 to 409 IPC)",,,"Dishonestly Receiving/Dealing-
in Stolen Property (Sec.411 to
414 IPC)",,,"Offences against Property
(Total)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,308,309,310,311,312,313,314,315,316,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 652 681 1.3 72 72 0.1 15733 16111 30.2,,,,,,,,,,,,,
2 Arunachal Pradesh 30 30 2.0 0 0 0.0 992 1011 66.4,,,,,,,,,,,,,
3 Assam 2295 2337 6.7 27 27 0.1 25636 26807 75.3,,,,,,,,,,,,,
4 Bihar 803 821 0.7 845 849 0.7 40127 41276 33.9,,,,,,,,,,,,,
5 Chhattisgarh 158 163 0.6 17 17 0.1 10934 10961 38.4,,,,,,,,,,,,,
6 Goa 52 53 3.4 0 0 0.0 725 735 47.3,,,,,,,,,,,,,
7 Gujarat 820 856 1.2 5 5 0.0 21402 21517 31.8,,,,,,,,,,,,,
8 Haryana 1614 1614 5.7 317 317 1.1 39824 39827 140.2,,,,,,,,,,,,,
9 Himachal Pradesh 120 120 1.7 16 16 0.2 1509 1517 20.8,,,,,,,,,,,,,
10 Jammu & Kashmir 65 68 0.5 0 0 0.0 3346 3366 24.9,,,,,,,,,,,,,
11 Jharkhand 353 353 1.0 330 330 0.9 12511 12610 33.8,,,,,,,,,,,,,
12 Karnataka 492 503 0.8 3 3 0.0 29000 29018 44.3,,,,,,,,,,,,,
13 Kerala 289 296 0.8 0 0 0.0 7449 7578 21.3,,,,,,,,,,,,,
14 Madhya Pradesh 489 492 0.6 10 10 0.0 42419 42549 52.1,,,,,,,,,,,,,
15 Maharashtra 2280 2337 1.9 1 1 0.0 131597 132088 108.4,,,,,,,,,,,,,
16 Manipur 24 24 0.8 0 0 0.0 1091 1069 35.4,,,,,,,,,,,,,
17 Meghalaya 27 27 0.8 0 0 0.0 1092 1106 34.1,,,,,,,,,,,,,
18 Mizoram 17 17 1.4 0 0 0.0 1215 1217 102.6,,,,,,,,,,,,,
19 Nagaland 18 18 0.8 0 0 0.0 729 735 34.2,,,,,,,,,,,,,
20 Odisha 369 369 0.8 1 1 0.0 16391 16356 37.6,,,,,,,,,,,,,
21 Punjab 325 329 1.1 1185 1185 4.0 12033 12017 40.5,,,,,,,,,,,,,
22 Rajasthan 387 390 0.5 8 8 0.0 36079 36269 47.1,,,,,,,,,,,,,
23 Sikkim 6 6 0.9 0 0 0.0 128 128 19.4,,,,,,,,,,,,,
24 Tamil Nadu 138 146 0.2 3 3 0.0 26303 26254 34.9,,,,,,,,,,,,,
25 Telangana 554 662 1.5 0 0 0.0 17813 19236 48.1,,,,,,,,,,,,,
26 Tripura 18 24 0.5 0 0 0.0 675 689 17.0,,,,,,,,,,,,,
27 Uttar Pradesh 6033 6132 2.7 3856 4140 1.7 78597 79878 35.2,,,,,,,,,,,,,
28 Uttarakhand 116 116 1.0 0 0 0.0 3038 3044 27.5,,,,,,,,,,,,,
29 West Bengal 1539 1585 1.6 394 395 0.4 18444 17019 19.1,,,,,,,,,,,,,
TOTAL STATE(S) 20083 20569 1.5 7090 7379 0.5 596832 601988 45.9,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 5 5 1.3 0 0 0.0 143 145 36.1,,,,,,,,,,,,,
31 Chandigarh 14 14 1.2 19 19 1.6 1595 1593 136.3,,,,,,,,,,,,,
32 D&N Haveli 8 8 1.5 0 0 0.0 60 60 11.4,,,,,,,,,,,,,
33 Daman & Diu 4 4 1.0 0 0 0.0 90 93 22.8,,,,,,,,,,,,,
34 Delhi 338 365 1.7 41 41 0.2 202861 206677 1037.1,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 8 8 11.9,,,,,,,,,,,,,
36 Puducherry 4 4 0.3 0 0 0.0 783 778 52.9,,,,,,,,,,,,,
"TOTAL UT(S) 373 400 1.6 60 60 0.3 205540 209354 871.1
TOTAL ALL INDIA 20456 20969 1.5 7150 7439 0.5 802372 811342 60.6",,,,,,,,,,,,,
"S.
No",State/UT,Offences Relating to Documents & Property Marks,,,,,,,,,,,
,,Counterfeiting,,,,,,,,,,,
,,Counterfeiting (Total),,,"A) Counterfeit Coin (Sec.231-
235,237,238-240 & 242-254 IPC)",,,"B) Counterfeiting Government
Stamp (Sec.255 to 260 IPC)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,317,318,319,320,321,322,323,324,325,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 46 46 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 2 2 0.1 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
3 Assam 99 106 0.3 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
4 Bihar 33 33 0.0 2 2 0.0 0 0 0.0,,,,,,,,,,,,,
5 Chhattisgarh 32 32 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 70 70 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
8 Haryana 8 8 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 3 3 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 9 9 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 9 9 0.0 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
12 Karnataka 32 32 0.0 0 0 0.0 2 2 0.0,,,,,,,,,,,,,
13 Kerala 43 44 0.1 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 23 23 0.0 3 3 0.0 0 0 0.0,,,,,,,,,,,,,
15 Maharashtra 68 68 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
16 Manipur 2 2 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 4 4 0.3 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 4 4 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 22 22 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
21 Punjab 27 29 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 67 67 0.1 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 75 88 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
25 Telangana 24 24 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
26 Tripura 2 3 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 237 237 0.1 0 0 0.0 4 4 0.0,,,,,,,,,,,,,
28 Uttarakhand 75 75 0.7 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 208 208 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 1224 1248 0.1 8 8 0.0 7 7 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 1 1 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 41 41 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 42 42 0.2 0 0 0.0 0 0 0.0
TOTAL ALL INDIA 1266 1290 0.1 8 8 0.0 7 7 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences Relating to Documents & Property Marks,,,,,,,,,,,
,,Counterfeiting,,,,,,"Forgery, Cheating & Fraud",,,,,
,,"C) Counterfeiting of Seal or
Mark (Sec.472/473 IPC)",,,"D) Counterfeit Currency & Bank
notes (Sec.489-A to 489-E IPC)",,,"Forgery, Cheating & Fraud
(Total)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,326,327,328,329,330,331,332,333,334,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 0 0 0.0 46 46 0.1 5775 6032 11.1,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 1 1 0.1 90 91 6.0,,,,,,,,,,,,,
3 Assam 0 0 0.0 99 106 0.3 6432 6572 18.9,,,,,,,,,,,,,
4 Bihar 0 0 0.0 31 31 0.0 8373 8520 7.1,,,,,,,,,,,,,
5 Chhattisgarh 0 0 0.0 32 32 0.1 1681 1691 5.9,,,,,,,,,,,,,
6 Goa 0 0 0.0 0 0 0.0 163 293 10.6,,,,,,,,,,,,,
7 Gujarat 0 0 0.0 70 70 0.1 3159 3191 4.7,,,,,,,,,,,,,
8 Haryana 1 1 0.0 7 7 0.0 4122 4131 14.5,,,,,,,,,,,,,
9 Himachal Pradesh 0 0 0.0 3 3 0.0 477 478 6.6,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 9 9 0.1 626 633 4.7,,,,,,,,,,,,,
11 Jharkhand 1 1 0.0 7 7 0.0 3824 4076 10.3,,,,,,,,,,,,,
12 Karnataka 0 0 0.0 30 30 0.0 6691 6876 10.2,,,,,,,,,,,,,
13 Kerala 0 0 0.0 42 43 0.1 5190 5395 14.8,,,,,,,,,,,,,
14 Madhya Pradesh 0 0 0.0 20 20 0.0 2443 2462 3.0,,,,,,,,,,,,,
15 Maharashtra 0 0 0.0 68 68 0.1 12506 13085 10.3,,,,,,,,,,,,,
16 Manipur 0 0 0.0 2 2 0.1 118 120 3.8,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 0 0 0.0 230 229 7.2,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 4 4 0.3 48 48 4.1,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 4 4 0.2 81 82 3.8,,,,,,,,,,,,,
20 Odisha 0 0 0.0 22 22 0.1 2835 2842 6.5,,,,,,,,,,,,,
21 Punjab 11 11 0.0 16 18 0.1 4483 4581 15.1,,,,,,,,,,,,,
22 Rajasthan 0 0 0.0 66 66 0.1 20855 21168 27.2,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 37 37 5.6,,,,,,,,,,,,,
24 Tamil Nadu 0 0 0.0 75 88 0.1 3652 3664 4.8,,,,,,,,,,,,,
25 Telangana 0 0 0.0 24 24 0.1 9812 14983 26.5,,,,,,,,,,,,,
26 Tripura 0 0 0.0 2 3 0.1 153 165 3.9,,,,,,,,,,,,,
27 Uttar Pradesh 5 5 0.0 228 228 0.1 16552 16648 7.4,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 75 75 0.7 1337 1499 12.1,,,,,,,,,,,,,
29 West Bengal 0 0 0.0 208 208 0.2 7935 8051 8.2,,,,,,,,,,,,,
TOTAL STATE(S) 18 18 0.0 1191 1215 0.1 129680 137643 10.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 32 32 8.1,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 1 1 0.1 190 190 16.2,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 18 18 3.4,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 23 23 5.8,,,,,,,,,,,,,
34 Delhi 0 0 0.0 41 41 0.2 4539 6529 23.2,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 64 64 4.3,,,,,,,,,,,,,
"TOTAL UT(S) 0 0 0.0 42 42 0.2 4866 6856 20.6
TOTAL ALL INDIA 18 18 0.0 1233 1257 0.1 134546 144499 10.2",,,,,,,,,,,,,
"S.
No",State/UT,Offences Relating to Documents & Property Marks,,,,,,,,,,,
,,"Forgery, Cheating & Fraud",,,,,,,,,,,
,,Fraud,,,,,,,,,,,
,,"Fraud (Sec.420 r/w Sec.465,468-
471 IPC/IT Act)",,,a) Bank,,,b) ATMs,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,335,336,337,338,339,340,341,342,343,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 715 747 1.4 92 103 0.2 69 82 0.1,,,,,,,,,,,,,
2 Arunachal Pradesh 3 3 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 1028 1037 3.0 624 624 1.8 34 34 0.1,,,,,,,,,,,,,
4 Bihar 715 719 0.6 23 23 0.0 338 338 0.3,,,,,,,,,,,,,
5 Chhattisgarh 506 511 1.8 10 10 0.0 56 56 0.2,,,,,,,,,,,,,
6 Goa 43 43 2.8 1 1 0.1 5 5 0.3,,,,,,,,,,,,,
7 Gujarat 344 369 0.5 31 53 0.0 56 56 0.1,,,,,,,,,,,,,
8 Haryana 1514 1523 5.3 117 117 0.4 607 607 2.1,,,,,,,,,,,,,
9 Himachal Pradesh 118 118 1.6 3 3 0.0 9 9 0.1,,,,,,,,,,,,,
10 Jammu & Kashmir 87 87 0.6 2 2 0.0 23 23 0.2,,,,,,,,,,,,,
11 Jharkhand 407 409 1.1 33 33 0.1 171 171 0.5,,,,,,,,,,,,,
12 Karnataka 747 759 1.1 112 112 0.2 38 39 0.1,,,,,,,,,,,,,
13 Kerala 226 234 0.6 38 45 0.1 17 17 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 860 868 1.1 117 118 0.1 204 206 0.3,,,,,,,,,,,,,
15 Maharashtra 2370 2729 2.0 272 276 0.2 293 296 0.2,,,,,,,,,,,,,
16 Manipur 11 11 0.4 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
17 Meghalaya 6 6 0.2 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
18 Mizoram 2 2 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 20 21 0.9 6 6 0.3 1 1 0.0,,,,,,,,,,,,,
20 Odisha 55 55 0.1 4 4 0.0 23 23 0.1,,,,,,,,,,,,,
21 Punjab 732 780 2.5 29 29 0.1 14 14 0.0,,,,,,,,,,,,,
22 Rajasthan 3695 3709 4.8 23 23 0.0 40 40 0.1,,,,,,,,,,,,,
23 Sikkim 10 10 1.5 3 3 0.5 1 1 0.2,,,,,,,,,,,,,
24 Tamil Nadu 270 270 0.4 79 79 0.1 9 9 0.0,,,,,,,,,,,,,
25 Telangana 536 538 1.4 88 89 0.2 58 58 0.2,,,,,,,,,,,,,
26 Tripura 25 29 0.6 2 3 0.1 3 3 0.1,,,,,,,,,,,,,
27 Uttar Pradesh 3675 3708 1.6 139 139 0.1 558 561 0.3,,,,,,,,,,,,,
28 Uttarakhand 989 1044 8.9 98 119 0.9 108 115 1.0,,,,,,,,,,,,,
29 West Bengal 193 202 0.2 15 24 0.0 68 68 0.1,,,,,,,,,,,,,
TOTAL STATE(S) 19902 20541 1.5 1961 2038 0.2 2805 2834 0.2,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 13 13 3.3 2 2 0.5 4 4 1.0,,,,,,,,,,,,,
31 Chandigarh 44 44 3.8 5 5 0.4 2 2 0.2,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 4 4 1.0 0 0 0.0 2 2 0.5,,,,,,,,,,,,,
34 Delhi 1342 1570 6.9 184 185 0.9 215 229 1.1,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 1403 1631 5.9 191 192 0.8 223 237 0.9
TOTAL ALL INDIA 21305 22172 1.6 2152 2230 0.2 3028 3071 0.2",,,,,,,,,,,,,
"S.
No",State/UT,Offences Relating to Documents & Property Marks,,,,,,,,,,,
,,"Forgery, Cheating & Fraud",,,,,,,,,,,
,,Fraud,,,,,,Cheating (Sec.420 IPC),,,,,
,,c) Credit Card/Debit Card,,,d) Other Frauds,,,,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,344,345,346,347,348,349,350,351,352,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 86 87 0.2 468 475 0.9 4684 4843 9.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 3 3 0.2 74 74 5.0,,,,,,,,,,,,,
3 Assam 44 44 0.1 326 335 1.0 4703 4811 13.8,,,,,,,,,,,,,
4 Bihar 81 85 0.1 273 273 0.2 5588 5696 4.7,,,,,,,,,,,,,
5 Chhattisgarh 12 12 0.0 428 433 1.5 1120 1120 3.9,,,,,,,,,,,,,
6 Goa 1 1 0.1 36 36 2.3 104 234 6.8,,,,,,,,,,,,,
7 Gujarat 33 33 0.0 224 227 0.3 2435 2440 3.6,,,,,,,,,,,,,
8 Haryana 180 180 0.6 610 619 2.1 1962 1962 6.9,,,,,,,,,,,,,
9 Himachal Pradesh 2 2 0.0 104 104 1.4 305 306 4.2,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 62 62 0.5 341 348 2.5,,,,,,,,,,,,,
11 Jharkhand 59 61 0.2 144 144 0.4 3003 3187 8.1,,,,,,,,,,,,,
12 Karnataka 67 67 0.1 530 541 0.8 5592 5733 8.5,,,,,,,,,,,,,
13 Kerala 14 14 0.0 157 158 0.4 4643 4831 13.3,,,,,,,,,,,,,
14 Madhya Pradesh 26 26 0.0 513 518 0.6 1319 1329 1.6,,,,,,,,,,,,,
15 Maharashtra 528 539 0.4 1277 1618 1.1 9215 9349 7.6,,,,,,,,,,,,,
16 Manipur 0 0 0.0 10 10 0.3 88 90 2.9,,,,,,,,,,,,,
17 Meghalaya 1 1 0.0 4 4 0.1 195 195 6.1,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 2 2 0.2 32 32 2.7,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 13 14 0.6 41 41 1.9,,,,,,,,,,,,,
20 Odisha 1 1 0.0 27 27 0.1 2778 2785 6.4,,,,,,,,,,,,,
21 Punjab 15 15 0.1 674 722 2.3 3636 3669 12.2,,,,,,,,,,,,,
22 Rajasthan 14 14 0.0 3618 3632 4.7 13474 13682 17.6,,,,,,,,,,,,,
23 Sikkim 2 2 0.3 4 4 0.6 19 19 2.9,,,,,,,,,,,,,
24 Tamil Nadu 3 3 0.0 179 179 0.2 3066 3076 4.1,,,,,,,,,,,,,
25 Telangana 67 67 0.2 323 324 0.9 8681 13801 23.4,,,,,,,,,,,,,
26 Tripura 2 2 0.1 18 21 0.5 94 99 2.4,,,,,,,,,,,,,
27 Uttar Pradesh 107 107 0.0 2871 2901 1.3 9347 9383 4.2,,,,,,,,,,,,,
28 Uttarakhand 99 126 0.9 684 684 6.2 265 271 2.4,,,,,,,,,,,,,
29 West Bengal 28 28 0.0 82 82 0.1 6808 6899 7.1,,,,,,,,,,,,,
TOTAL STATE(S) 1472 1517 0.1 13664 14152 1.1 93612 100305 7.2,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 7 7 1.8 17 17 4.3,,,,,,,,,,,,,
31 Chandigarh 3 3 0.3 34 34 2.9 145 145 12.4,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 18 18 3.4,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 2 2 0.5 17 17 4.3,,,,,,,,,,,,,
34 Delhi 199 255 1.0 744 901 3.8 2800 4214 14.3,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 43 43 2.9,,,,,,,,,,,,,
"TOTAL UT(S) 202 258 0.9 787 944 3.3 3040 4454 12.9
TOTAL ALL INDIA 1674 1775 0.1 14451 15096 1.1 96652 104759 7.3",,,,,,,,,,,,,
"S.
No",State/UT,Offences Relating to Documents & Property Marks,,,,,,Miscellaneous IPC Crimes,,,,,
,,"Forgery, Cheating & Fraud",,,"Offences Relating to
Documents & Property Marks
(Total)",,,"Offences relating to Elections
(Sec.171-E to 171-I r/w IPC/SLL)",,,,,
,,Forgery,,,,,,,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,353,354,355,356,357,358,359,360,361,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 376 442 0.7 5821 6078 11.2 0 0 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 13 14 0.9 92 93 6.2 0 0 0.0,,,,,,,,,,,,,
3 Assam 701 724 2.1 6531 6678 19.2 107 111 0.3,,,,,,,,,,,,,
4 Bihar 2070 2105 1.7 8406 8553 7.1 2 2 0.0,,,,,,,,,,,,,
5 Chhattisgarh 55 60 0.2 1713 1723 6.0 17 17 0.1,,,,,,,,,,,,,
6 Goa 16 16 1.0 163 293 10.6 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 380 382 0.6 3229 3261 4.8 1 1 0.0,,,,,,,,,,,,,
8 Haryana 646 646 2.3 4130 4139 14.5 6 6 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 54 54 0.7 480 481 6.6 2 2 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 198 198 1.5 635 642 4.7 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 414 480 1.1 3833 4085 10.3 38 38 0.1,,,,,,,,,,,,,
12 Karnataka 352 384 0.5 6723 6908 10.3 888 902 1.4,,,,,,,,,,,,,
13 Kerala 321 330 0.9 5233 5439 15.0 0 0 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 264 265 0.3 2466 2485 3.0 121 122 0.1,,,,,,,,,,,,,
15 Maharashtra 921 1007 0.8 12574 13153 10.4 11 11 0.0,,,,,,,,,,,,,
16 Manipur 19 19 0.6 120 122 3.9 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 29 28 0.9 230 229 7.2 2 0 0.1,,,,,,,,,,,,,
18 Mizoram 14 14 1.2 52 52 4.4 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 20 20 0.9 85 86 4.0 4 4 0.2,,,,,,,,,,,,,
20 Odisha 2 2 0.0 2857 2864 6.6 0 0 0.0,,,,,,,,,,,,,
21 Punjab 115 132 0.4 4510 4610 15.2 4 4 0.0,,,,,,,,,,,,,
22 Rajasthan 3686 3777 4.8 20922 21235 27.3 4 4 0.0,,,,,,,,,,,,,
23 Sikkim 8 8 1.2 37 37 5.6 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 316 318 0.4 3727 3752 4.9 6 6 0.0,,,,,,,,,,,,,
25 Telangana 595 644 1.6 9836 15007 26.6 628 628 1.7,,,,,,,,,,,,,
26 Tripura 34 37 0.9 155 168 3.9 8 8 0.2,,,,,,,,,,,,,
27 Uttar Pradesh 3530 3557 1.6 16789 16885 7.5 14 14 0.0,,,,,,,,,,,,,
28 Uttarakhand 83 184 0.8 1412 1574 12.8 1 1 0.0,,,,,,,,,,,,,
29 West Bengal 934 950 1.0 8143 8259 8.4 18 18 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 16166 16797 1.2 130904 138891 10.1 1882 1899 0.1,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 2 2 0.5 32 32 8.1 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 1 1 0.1 191 191 16.3 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 18 18 3.4 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 2 2 0.5 23 23 5.8 0 0 0.0,,,,,,,,,,,,,
34 Delhi 397 745 2.0 4580 6570 23.4 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 21 21 1.4 64 64 4.3 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 423 771 1.8 4908 6898 20.8 0 0 0.0
TOTAL ALL INDIA 16589 17568 1.3 135812 145789 10.3 1882 1899 0.1",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,,,,,,,,,
,,"Disobedience to order duly
promulgated by Public Servant
(Sec.188)",,,"Harbouring an Offender
(Sec.212/216/216A IPC)",,,"Offences relating to
Adulteration or Sale of
Food/Drugs
(Sec.272/273/274/275/276 IPC)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,362,363,364,365,366,367,368,369,370,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 572 574 1.1 1 1 0.0 697 717 1.3,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 31 31 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
4 Bihar 14 14 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
5 Chhattisgarh 94 94 0.3 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 7 7 0.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 5271 0 7.8 7 6 0.0 2 2 0.0,,,,,,,,,,,,,
8 Haryana 199 200 0.7 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
